round,emission_micro,total_supply_micro,halving_index
9870,0,273227,4
9871,0,273227,4
9872,0,273227,4
9873,0,273227,4
9874,0,273227,4
9875,6,273233,4
9876,0,273233,4
9877,0,273233,4
9878,0,273233,4
9879,0,273233,4
9880,0,273233,4
9881,0,273233,4
9882,0,273233,4
9883,0,273233,4
9884,0,273233,4
9885,0,273233,4
9886,0,273233,4
9887,0,273233,4
9888,0,273233,4
9889,0,273233,4
9890,6,273239,4
9891,0,273239,4
9892,0,273239,4
9893,0,273239,4
9894,0,273239,4
9895,0,273239,4
9896,0,273239,4
9897,0,273239,4
9898,0,273239,4
9899,0,273239,4
9900,0,273239,4
9901,6,273245,4
9902,0,273245,4
9903,0,273245,4
9904,0,273245,4
9905,6,273251,4
9906,0,273251,4
9907,0,273251,4
9908,0,273251,4
9909,0,273251,4
9910,0,273251,4
9911,0,273251,4
9912,0,273251,4
9913,0,273251,4
9914,0,273251,4
9915,0,273251,4
9916,0,273251,4
9917,0,273251,4
9918,0,273251,4
9919,0,273251,4
9920,0,273251,4
9921,0,273251,4
9922,0,273251,4
9923,0,273251,4
9924,0,273251,4
9925,0,273251,4
9926,0,273251,4
9927,0,273251,4
9928,0,273251,4
9929,0,273251,4
9930,0,273251,4
9931,0,273251,4
9932,0,273251,4
9933,0,273251,4
9934,0,273251,4
9935,0,273251,4
9936,0,273251,4
9937,0,273251,4
9938,0,273251,4
9939,0,273251,4
9940,0,273251,4
9941,0,273251,4
9942,0,273251,4
9943,6,273257,4
9944,0,273257,4
9945,0,273257,4
9946,0,273257,4
9947,0,273257,4
9948,0,273257,4
9949,0,273257,4
9950,6,273263,4
9951,0,273263,4
9952,0,273263,4
9953,0,273263,4
9954,0,273263,4
9955,0,273263,4
9956,0,273263,4
9957,0,273263,4
9958,0,273263,4
9959,0,273263,4
9960,0,273263,4
9961,0,273263,4
9962,0,273263,4
9963,6,273269,4
9964,0,273269,4
9965,0,273269,4
9966,0,273269,4
9967,0,273269,4
9968,0,273269,4
9969,6,273275,4
9970,0,273275,4
9971,0,273275,4
9972,0,273275,4
9973,0,273275,4
9974,0,273275,4
9975,0,273275,4
9976,0,273275,4
9977,6,273281,4
9978,0,273281,4
9979,6,273287,4
9980,0,273287,4
9981,0,273287,4
9982,0,273287,4
9983,0,273287,4
9984,6,273293,4
9985,6,273299,4
9986,0,273299,4
9987,0,273299,4
9988,0,273299,4
9989,6,273305,4
9990,0,273305,4
9991,0,273305,4
9992,0,273305,4
9993,0,273305,4
9994,0,273305,4
9995,0,273305,4
9996,0,273305,4
9997,0,273305,4
9998,0,273305,4
9999,0,273305,4
